ISBN,avg_rating,num_ratings
0762711582,5.0,1
0762712104,8.0,1
0762721979,8.0,1
0762721987,10.0,1
0762722460,8.0,1
0762723742,8.0,1
0762724404,5.0,1
0762724579,10.0,1
0762727144,10.0,1
0762727411,8.0,1
076272742X,6.0,1
0762727675,7.0,1
0762727942,10.0,1
0762851309,10.0,1
076301180,9.0,1
0763140694,10.0,1
0763403059,8.0,1
0763418220,5.0,1
076360013X,9.0,6
076360111X,10.0,1
0763601233,5.0,1
0763601357,8.0,2
0763601764,10.0,1
0763602442,10.0,1
0763602736,7.0,1
0763603074,10.0,1
0763603104,8.0,1
0763603112,5.0,1
0763603295,9.5,2
0763603368,9.0,1
0763603554,10.0,1
0763603562,8.0,1
0763604089,8.0,1
0763604666,8.0,1
0763604836,8.0,1
0763604887,5.0,1
0763604895,7.5,2
0763605573,5.0,1
0763606391,8.0,1
0763606855,7.0,1
076360688X,9.0,1
0763606995,8.5,2
0763607495,7.0,1
076360772X,6.0,1
0763607762,5.0,1
0763608106,9.25,4
0763609056,9.0,1
0763609099,5.5,2
0763609102,7.75,4
0763609323,8.0,1
0763610097,8.0,1
0763610348,8.0,1
0763610496,10.0,1
0763610542,8.0,1
0763610844,8.0,1
0763610852,8.0,1
0763610925,10.0,1
0763611484,10.0,1
076361159X,7.0,1
0763611735,7.0,1
0763612316,9.0,2
0763612545,7.5,2
0763612561,7.0,2
0763613029,5.0,1
0763613460,7.0,1
0763613975,9.666666666666666,3
0763614130,9.0,1
076361421,6.0,1
0763614211,8.5,6
0763615013,10.0,1
0763615064,8.0,1
0763615382,3.0,1
0763615404,8.0,1
0763615471,10.0,1
0763615676,7.0,2
0763615757,7.0,1
0763615765,10.0,1
0763616052,9.0,13
0763616087,5.0,2
0763616958,10.0,1
0763617040,7.0,1
0763617059,8.0,1
0763617067,8.0,1
0763617075,8.0,2
0763617229,8.333333333333334,3
0763617261,9.0,2
0763617806,10.0,1
076361792X,10.0,1
0763618136,10.0,1
0763618292,7.933333333333334,15
0763618470,7.0,1
0763618489,8.0,3
0763618985,7.5,4
0763619221,10.0,1
0763619310,8.666666666666666,3
0763619582,8.5,2
0763619590,10.0,1
0763619612,9.333333333333334,3
0763620483,3.5,2
0763620874,10.0,2
0763621838,5.0,1
0763623296,9.5,4
07636241600,6.0,1
0763705489,7.0,1
0763710792,10.0,1
0763714224,1.0,1
0763714321,10.0,1
0763725714,8.0,1
0764100629,6.0,1
0764100769,10.0,1
0764102168,10.0,1
0764102842,10.0,1
0764102974,5.0,1
0764103202,9.5,2
0764104322,8.0,1
0764104675,3.0,1
0764104764,6.0,1
0764104829,6.0,1
0764104926,9.0,1
0764105035,5.0,1
0764105698,8.0,1
0764106627,7.0,1
0764106775,7.0,1
0764106937,9.0,1
0764107585,2.0,1
0764107623,10.0,1
0764107704,6.0,1
0764108409,7.0,1
0764108875,8.0,1
0764110330,8.0,1
0764112147,10.0,1
0764112198,9.0,1
0764112589,10.0,1
0764113127,10.0,1
0764113259,7.0,1
0764113798,10.0,1
0764114638,8.0,1
0764116274,8.0,1
0764116339,5.0,1
0764116533,7.0,1
0764116681,8.0,1
0764117041,10.0,1
0764117599,7.0,1
0764118102,9.0,1
0764119184,9.0,1
0764119192,10.0,1
0764120581,8.0,1
0764120611,9.0,1
0764121650,8.0,1
0764121669,9.0,1
0764122266,7.0,1
0764124285,8.0,1
0764150073,8.0,1
0764150200,10.0,1
0764150316,10.0,1
0764150340,8.0,1
0764150545,8.0,1
0764150650,8.0,1
0764150979,8.0,1
0764150987,6.0,2
0764152688,10.0,1
0764153498,10.0,1
0764153730,9.666666666666666,3
0764154044,10.0,1
0764154133,7.0,1
0764154656,8.0,1
0764155326,5.0,1
0764155512,8.0,1
0764156314,10.0,1
0764156381,9.0,1
0764156497,6.0,1
0764170201,5.0,1
0764170589,8.0,1
0764176315,9.0,1
0764220020,4.0,1
0764220179,8.0,1
0764220314,6.0,1
0764220349,10.0,1
0764220357,10.0,1
0764220365,10.0,1
0764220373,10.0,1
0764220497,10.0,1
0764220543,7.0,1
0764220632,10.0,1
0764220659,10.0,1
0764220837,9.0,1
0764220861,7.0,1
076422087X,4.0,1
0764220993,4.0,1
0764221086,8.0,1
0764221094,8.0,1
0764221108,8.0,1
076422123x,7.0,1
0764221396,8.333333333333334,3
0764221426,8.0,1
0764221493,5.0,1
076422154X,7.0,2
0764221566,8.333333333333334,3
0764221612,7.0,1
0764221736,8.0,1
0764221760,8.833333333333334,6
0764221779,9.0,2
0764221841,6.666666666666667,3
076422185X,6.0,1
0764221957,7.75,4
0764221973,9.5,2
0764222090,8.0,1
0764222112,7.2,5
0764222120,8.0,3
0764222147,8.0,3
0764222155,8.0,1
0764222163,8.0,2
0764222171,6.333333333333333,3
076422218X,9.0,1
076422221X,7.0,1
0764222244,7.333333333333333,3
0764222295,8.0,2
0764222309,10.0,1
0764222392,7.666666666666667,3
0764222449,4.0,1
0764222473,8.25,4
076422249X,8.333333333333334,3
0764222503,6.0,2
0764222511,8.75,4
0764222589,10.0,1
0764222600,7.0,1
0764222716,7.0,1
0764222856,10.0,1
0764222929,5.0,1
0764223186,5.0,1
0764223305,8.0,12
0764223313,8.25,4
0764223321,7.0,2
0764223437,8.0,1
0764223488,8.0,1
0764223666,7.0,1
0764223747,9.0,1
0764223771,8.0,1
0764223828,10.0,1
0764223852,7.0,1
0764223887,9.0,3
0764223917,9.0,1
076422400X,8.0,2
0764224182,10.0,1
0764224204,9.5,2
0764224212,8.0,1
0764224425,9.0,3
0764224433,7.0,1
0764224514,9.0,2
0764224522,8.666666666666666,3
0764224530,8.333333333333334,3
0764224735,10.0,1
0764224751,8.0,1
076422476X,7.0,1
0764224808,10.0,1
0764225081,6.333333333333333,3
0764225111,8.0,3
0764225146,8.0,3
0764225170,8.0,1
0764225189,9.0,1
0764225227,8.0,1
0764225286,9.0,2
0764225324,8.5,2
0764225332,7.0,1
0764225340,7.0,1
0764225359,7.0,1
0764225553,7.5,2
0764225561,5.0,1
0764225596,9.0,1
076422588X,5.0,2
0764226010,7.5,2
0764226045,9.0,1
0764226053,8.0,2
0764226126,5.0,1
0764226223,9.0,2
0764226258,7.0,1
0764226312,8.555555555555555,9
0764226347,8.0,1
0764226398,10.0,1
0764226401,10.0,1
0764226460,8.0,1
0764226479,10.0,1
0764226622,7.0,1
0764226649,6.0,1
0764226657,7.0,2
0764226665,6.0,1
0764226673,7.0,2
0764226762,10.0,1
0764226819,5.0,1
0764226835,6.0,1
0764227009,8.5,2
0764227017,7.0,1
0764227025,7.0,1
0764227033,7.0,1
0764227122,10.0,1
0764227130,10.0,1
0764227173,7.714285714285714,7
0764227270,9.0,5
0764227289,9.0,1
0764227297,10.0,1
0764227300,10.0,1
0764227327,8.5,2
0764227343,7.5,2
0764227378,9.5,2
0764227467,9.333333333333334,3
0764227556,8.0,2
0764227610,8.0,1
0764227645,9.0,1
0764227807,6.0,1
0764227831,7.5,2
076422784X,8.0,1
0764227858,10.0,1
0764228021,9.0,1
0764228072,8.714285714285714,7
076422817X,10.0,1
0764228196,7.0,2
0764228242,8.5,2
0764228269,5.0,2
0764228277,10.0,1
0764228323,10.0,1
0764228498,8.0,1
0764228501,10.0,1
076422851X,10.0,1
0764228579,6.0,1
0764228587,10.0,1
0764228722,8.5,2
0764228730,10.0,1
0764228765,7.0,1
0764228854,8.0,1
0764228943,10.0,1
0764300369,10.0,1
0764300385,10.0,1
0764300822,10.0,1
0764301322,8.0,1
0764301500,10.0,1
0764305328,10.0,1
0764306537,5.0,1
0764307983,9.0,1
0764309331,9.5,2
0764310844,10.0,1
076431145X,10.0,1
0764312162,10.0,1
0764312235,7.0,1
0764312820,9.0,1
0764313762,10.0,1
0764315129,10.0,1
0764316133,7.0,1
0764319523,10.0,1
0764422359,6.0,1
0764422979,10.0,1
0764500090,5.0,1
0764500155,8.0,1
0764500449,5.0,2
0764500481,6.5,2
076450049X,8.0,1
0764500503,10.0,1
076450052X,10.0,2
0764500546,3.0,1
0764500570,5.0,1
0764500600,8.0,1
0764501062,8.0,1
0764501100,10.0,1
0764501127,4.5,2
0764501224,8.0,1
0764501291,8.0,1
0764501321,8.0,1
0764501380,8.0,1
0764501801,7.0,1
0764501836,8.5,2
0764502050,9.0,1
076450214X,9.333333333333334,3
0764502549,5.0,1
0764502611,9.333333333333334,3
0764502697,10.0,1
076450293X,5.0,1
0764503138,8.0,1
0764503251,10.0,1
0764503316,10.0,1
0764503324,10.0,1
0764503502,6.0,1
0764503545,7.25,4
0764503723,7.0,1
0764503936,5.0,1
076450407X,5.0,1
0764504150,8.0,1
0764504185,6.0,2
0764504193,6.0,1
0764504320,8.0,1
0764504355,8.0,1
0764504460,6.0,1
0764504487,3.0,1
0764504533,5.0,1
0764504711,10.0,1
0764504738,7.0,1
0764504797,5.0,2
0764504959,9.0,1
0764504983,10.0,1
0764505041,7.0,1
0764505238,5.0,1
0764505815,7.0,1
0764505947,6.5,2
0764505963,9.5,2
0764506331,7.0,1
0764506528,6.0,1
0764506749,10.0,1
0764506927,8.0,2
0764507214,5.0,1
0764507230,8.666666666666666,3
0764507303,9.0,1
0764507443,10.0,1
0764507788,6.0,1
0764508199,9.0,1
076450830X,7.0,1
0764508563,5.0,1
0764508873,10.0,1
0764508938,6.0,2
0764508946,7.0,2
0764508954,8.0,1
0764515470,6.0,2
076451640X,5.0,1
0764516647,8.0,1
0764516809,10.0,1
0764516817,7.0,1
0764517600,5.0,1
0764517619,9.0,2
0764519956,6.0,1
0764525956,8.0,1
0764526308,10.0,1
0764526340,10.0,1
0764530038,9.0,1
0764530364,8.0,1
0764530704,7.0,1
0764531263,5.0,1
0764531883,8.0,1
0764531964,5.0,1
0764532170,8.0,1
076453243X,5.0,1
0764532715,10.0,1
0764533932,5.0,1
0764534084,6.0,1
0764534238,10.0,2
0764534246,10.0,1
0764534300,5.0,1
0764534718,5.0,1
0764534750,7.0,1
076453484X,5.0,2
0764534955,8.0,1
0764534963,9.5,2
0764535102,6.0,1
0764535153,8.0,1
0764535404,10.0,1
0764535617,7.0,1
0764535757,9.0,1
0764536435,8.0,1
0764536575,7.0,1
076453727X,5.0,1
0764538853,8.0,1
0764539116,10.0,1
0764539396,10.0,1
0764539507,4.0,1
0764540041,4.0,1
0764540297,9.0,1
0764540777,8.0,1
076454280X,10.0,1
0764543393,10.0,1
076454361X,8.0,1
0764544454,7.0,1
0764544659,10.0,1
0764545256,7.0,2
0764545493,8.0,1
0764546090,8.5,2
0764546252,9.0,1
0764546562,5.0,1
0764546627,8.0,1
0764547003,8.0,1
0764547097,5.0,1
0764547186,8.0,1
0764547305,5.0,1
0764547445,5.0,1
0764547569,6.0,1
0764547976,7.0,1
0764547992,8.0,1
0764548077,8.0,1
0764549073,8.0,1
0764549308,9.0,1
0764549731,10.0,1
0764550020,7.666666666666667,3
0764550039,7.5,4
0764550055,6.0,1
0764550098,9.0,1
0764550136,8.333333333333334,3
0764550284,5.0,1
0764550306,9.0,1
0764550314,8.0,1
0764550322,8.0,1
0764550357,9.0,1
076455039X,7.0,1
0764550438,6.0,1
0764550454,6.0,1
0764550519,10.0,2
0764550586,7.0,1
0764550616,10.0,1
0764550659,8.0,1
0764550721,8.0,1
0764550780,10.0,1
0764550802,9.0,1
0764550810,10.0,1
0764550934,9.5,2
0764550950,6.0,2
0764551019,8.0,2
0764551043,8.0,1
0764551051,8.0,1
076455106X,7.0,1
0764551078,5.0,1
0764551086,8.0,1
0764551167,10.0,1
0764551175,6.333333333333333,3
0764551183,5.0,1
0764551248,7.5,2
0764551264,6.0,1
0764551272,10.0,1
0764551280,6.0,1
0764551302,7.0,4
0764551353,8.0,1
076455137X,10.0,1
0764551450,4.5,2
0764551469,8.5,2
0764551477,10.0,1
0764551531,6.5,2
0764551566,8.0,1
0764551620,6.5,2
0764551671,8.0,1
076455168X,8.0,5
0764551809,8.0,1
0764551922,8.0,1
0764551949,10.0,1
0764552023,9.0,1
076455204X,7.0,1
0764552090,8.0,1
0764552147,10.0,1
0764552198,10.0,1
076455221X,9.0,1
0764552287,8.0,2
0764552317,8.0,1
0764552384,7.0,1
0764552449,7.0,1
0764552503,8.666666666666666,3
0764552554,8.0,1
0764552597,10.0,1
0764552759,9.0,2
0764552830,7.0,1
0764552872,8.0,1
0764552899,5.5,2
0764552929,9.0,2
0764552953,6.0,3
0764552988,10.0,1
0764552996,6.0,1
0764553003,8.0,2
0764553119,7.0,1
0764553143,7.0,1
0764553313,7.0,1
0764553410,6.0,1
076455347X,4.0,1
0764553496,10.0,1
0764553526,10.0,1
0764553593,10.0,1
0764553631,10.0,1
076455381X,8.0,1
0764553887,5.0,1
076455395X,7.666666666666667,3
0764554077,10.0,1
0764560077,10.0,1
0764560670,10.0,1
0764560794,8.0,1
0764560948,6.0,1
0764560956,9.0,1
0764561006,10.0,1
0764561472,10.0,1
0764561561,10.0,1
076456160X,6.0,1
0764561634,8.0,1
0764561642,8.0,1
076456174X,9.0,1
0764561960,10.0,1
0764562002,8.0,1
0764562126,9.0,1
0764562290,7.0,1
076456238X,8.0,1
0764562568,5.0,1
0764563297,8.0,1
0764563491,8.0,1
0764563505,8.0,1
0764563734,7.0,1
0764564064,8.0,1
0764564080,7.0,1
0764564145,8.0,1
0764564188,8.0,1
0764564269,5.0,1
0764564366,8.0,2
0764564382,10.0,1
0764564420,7.0,1
076456465X,10.0,1
0764564838,8.0,1
0764564994,7.0,1
0764565125,7.0,1
0764565168,8.0,2
0764565192,8.0,1
0764565338,8.0,1
0764565451,10.0,2
0764565508,9.0,1
0764565540,10.0,1
0764565648,8.0,1
0764565826,10.0,1
0764565974,5.0,1
0764566202,10.0,1
0764566377,10.0,1
0764566431,8.0,1
076456675X,8.0,1
0764570064,8.0,1
0764580221,7.0,1
0764580485,8.0,1
0764585169,6.0,1
0764585177,10.0,1
0764585185,5.0,1
0764585304,4.0,1
0764585371,6.0,1
0764585762,10.0,1
0764585789,7.0,1
0764585932,10.0,1
0764586025,10.0,1
0764586076,5.0,1
0764586475,6.0,1
0764586793,6.0,1
0764700456,10.0,1
0764800892,7.0,1
0764800906,7.0,1
0764801694,7.0,1
076480183X,8.0,1
0764801856,5.0,1
0764807919,10.0,1
0764808362,10.0,1
0764809326,6.0,1
076481060X,10.0,1
0764900145,7.0,1
0764903608,10.0,1
0764912518,7.0,1
0764917374,8.0,1
0764919482,10.0,1
0764921088,10.0,1
0765107619,10.0,1
0765108178,5.0,1
0765108291,9.0,2
076510864X,10.0,1
0765108674,7.571428571428571,7
0765108682,10.0,1
0765108852,6.0,1
0765109220,10.0,1
0765109409,9.0,1
0765110261,8.0,1
0765116936,10.0,1
0765117274,5.0,1
0765117282,6.0,2
0765190583,9.0,1
0765190591,9.0,1
0765190605,10.0,1
0765191040,8.0,1
0765191121,8.333333333333334,3
0765191334,10.0,1
0765191482,9.0,1
0765191997,6.0,1
0765192659,8.0,1
076519306X,5.0,1
0765194198,8.0,2
0765194252,8.0,1
0765194279,6.0,1
0765194341,7.0,1
0765194384,10.0,1
0765196425,7.0,1
0765196875,9.0,1
0765196948,5.0,1
0765197286,8.0,1
0765197596,8.0,1
0765197804,6.0,1
0765197812,10.0,1
0765198312,7.0,2
0765198916,8.0,1
0765198983,8.0,1
0765199785,8.0,1
0765213664,9.0,1
0765300001,8.0,1
076530001X,8.0,1
0765300044,9.0,1
0765300087,10.0,1
0765300095,10.0,1
0765300109,6.0,1
0765300117,8.0,1
0765300133,8.3,10
0765300168,9.0,1
0765300176,7.375,8
0765300192,9.5,2
0765300206,7.5,2
0765300249,9.0,1
0765300265,6.428571428571429,7
0765300273,9.0,3
076530032X,9.0,1
0765300346,7.7272727272727275,11
0765300354,7.333333333333333,3
0765300362,8.0,1
0765300397,9.0,1
0765300419,8.0,1
0765300427,8.0,1
0765300435,9.0,1
0765300451,9.0,1
076530046X,9.0,1
0765300486,9.0,1
0765300508,9.0,1
0765300583,9.5,2
0765300591,8.0,2
0765300605,5.0,1
076530063X,10.0,1
0765300648,8.0,1
0765300656,8.0,1
0765300664,8.5,2
0765300699,9.0,1
0765300702,8.0,1
0765300729,8.0,1
0765300796,9.0,1
076530080X,7.0,4
076530094X,9.0,1
0765300958,8.0,1
0765300974,10.0,1
0765300990,9.0,1
0765301008,8.0,1
0765301075,7.75,4
0765301113,10.0,1
0765301121,7.0,1
076530113X,8.0,1
0765301164,6.0,1
0765301245,9.0,1
0765301253,10.0,1
076530127X,6.333333333333333,3
0765301296,10.0,1
0765301377,9.0,1
0765301504,9.0,1
0765301539,6.0,1
0765301563,7.0,1
0765301571,7.833333333333333,6
076530158X,7.666666666666667,3
0765301601,9.0,1
0765301652,8.0,1
0765301679,8.0,1
0765301687,9.0,1
0765301695,9.0,1
0765301709,8.0,1
0765301733,10.0,1
0765301768,10.0,1
076530192X,9.0,1
0765301938,10.0,1
0765301946,7.5,2
0765302012,8.0,1
0765302020,8.0,1
0765302039,9.0,1
0765302047,8.0,1
0765302071,5.0,1
0765302152,9.0,1
0765302187,7.666666666666667,3
0765302195,8.5,2
0765302233,8.0,1
0765302241,9.0,1
076530225X,10.0,1
0765302266,9.0,1
0765302268,10.0,2
0765302276,8.0,1
0765302314,7.5,2
0765302357,8.0,1
0765302365,7.5,2
0765302411,7.0,2
0765302462,9.333333333333334,3
0765302578,5.0,2
0765302594,10.0,1
0765302608,10.0,1
0765302616,9.0,1
0765302640,9.0,1
0765302683,8.0,1
0765302705,8.0,3
0765302713,8.0,1
0765302756,9.0,1
0765302799,10.0,1
0765302853,8.0,2
0765302896,9.0,1
0765302934,10.0,2
0765302942,10.0,1
0765302977,9.0,1
0765303027,9.0,1
0765303035,9.0,1
0765303043,9.0,1
0765303078,9.0,1
0765303086,10.0,1
0765303116,10.0,2
0765303191,6.0,1
0765303213,8.0,1
0765303248,9.0,1
0765303329,9.0,1
0765303337,9.0,2
076530337X,8.0,1
0765303418,9.0,4
0765303450,10.0,1
0765303469,8.0,2
0765303558,7.0,1
0765303582,9.0,1
0765303590,9.0,1
0765303604,9.0,1
0765303620,9.0,1
0765303648,9.0,1
0765303663,9.0,1
0765303698,9.0,1
076530371X,9.0,1
0765303728,9.0,2
0765303744,10.0,1
0765303779,10.0,1
0765303787,8.0,1
0765303817,8.818181818181818,11
0765303884,8.25,4
0765303906,10.0,1
0765303922,9.0,1
0765303930,6.5,2
0765303957,10.0,1
0765304015,9.0,1
0765304058,8.666666666666666,3
0765304066,10.0,1
0765304112,7.0,1
076530418X,10.0,1
0765304236,9.0,1
0765304252,5.0,1
0765304325,8.0,1
0765304341,8.666666666666666,3
0765304368,7.333333333333333,6
0765304384,10.0,1
0765304414,9.0,1
0765304422,9.0,1
0765304430,9.0,1
0765304465,10.0,1
0765304473,8.0,2
076530449X,5.0,1
0765304600,6.0,1
0765304627,7.0,1
0765304651,9.0,1
0765304678,9.0,1
0765304686,7.666666666666667,3
0765304694,9.0,1
0765304724,8.0,1
0765304740,8.0,1
0765304767,8.5,2
0765304775,9.0,2
0765304783,9.0,2
0765304813,8.0,1
0765304821,10.0,1
0765304856,8.0,1
076530502X,9.0,1
0765305089,9.0,1
0765305119,8.0,1
0765305135,8.0,3
0765305224,6.833333333333333,6
0765305283,10.0,1
0765305364,10.0,1
0765305402,8.0,3
0765305410,9.0,2
0765305445,9.0,1
0765305518,9.0,1
0765305526,8.0,3
0765305534,9.5,2
0765305550,8.0,1
0765305607,10.0,2
0765305615,9.0,1
0765305623,10.0,1
0765305798,9.0,1
0765305941,10.0,1
0765305992,10.0,1
0765306069,9.0,1
0765306131,6.5,2
0765306166,10.0,1
0765306255,8.0,1
0765306298,8.0,4
0765306336,10.0,1
0765306387,10.0,1
0765306395,9.5,2
076530645X,5.0,1
0765306484,9.0,1
0765306492,9.0,1
0765306557,9.0,3
0765306565,8.0,1
0765306646,6.333333333333333,3
0765306689,8.333333333333334,3
0765306727,9.0,1
0765306743,9.0,1
0765306794,9.0,1
0765306808,9.0,1
0765306816,10.0,1
0765306824,10.0,1
0765306883,10.0,1
0765306905,5.0,1
0765306913,10.0,1
0765306921,9.0,1
0765306972,9.0,1
0765306980,5.0,1
0765307006,8.333333333333334,3
0765307049,9.0,2
0765307057,10.0,1
0765307103,8.0,1
0765307154,7.25,4
0765307170,9.0,1
0765307219,10.0,1
0765307235,10.0,1
076530726X,10.0,1
0765307294,7.0,1
0765307316,10.0,1
0765307359,5.0,1
0765307375,9.0,1
0765307456,10.0,1
0765307561,8.0,1
0765307588,10.0,1
0765307596,7.0,2
0765307618,9.0,1
0765307669,10.0,1
0765307693,9.0,1
0765307804,10.0,1
0765307820,9.0,1
0765307855,9.0,1
0765307979,8.0,1
0765308029,10.0,1
0765308096,7.0,1
0765308126,10.0,1
0765308177,9.0,1
076530838X,5.0,1
0765308401,7.0,2
0765308509,5.0,1
0765308541,9.0,1
0765308576,9.0,1
0765308703,9.0,1
0765308711,8.0,1
076530872X,6.5,2
0765308738,10.0,1
0765308754,9.0,1
0765308908,9.0,1
0765308924,9.0,1
076530905X,8.5,2
0765309076,10.0,1
0765309092,8.0,1
076530919X,8.0,2
0765309289,10.0,1
0765309505,10.0,1
0765309521,9.5,2
076530953X,8.0,2
0765309696,10.0,1
0765309742,6.0,1
0765309807,9.0,1
0765309866,10.0,1
0765310015,10.0,1
0765310112,10.0,1
0765310236,10.0,1
0765310422,10.0,1
0765310589,10.0,1
0765310988,10.0,1
0765340011,5.5,2
076534002X,5.5,2
0765340054,7.875,8
0765340135,7.0,3
0765340143,10.0,1
0765340151,9.0,1
0765340240,6.0,4
0765340291,9.5,4
0765340313,8.0,6
076534050X,4.5,2
0765340518,4.666666666666667,3
0765340550,9.0,1
0765340607,5.5,2
0765340658,10.0,1
0765340690,7.5,2
0765340704,6.5,2
0765340747,6.764705882352941,17
0765340771,7.8,5
0765341174,8.0,18
0765341247,8.0,1
076534128X,6.9,10
0765341301,8.5,4
0765341379,7.5,2
0765341484,5.0,1
0765341522,9.0,3
0765341581,8.0,1
0765341840,8.333333333333334,6
0765341891,8.0,1
076534193X,7.0,1
0765341956,7.0,3
0765341964,8.5,2
0765341972,6.3,30
0765342154,7.0,2
0765342219,9.0,1
0765342227,9.0,1
0765342286,8.0,1
0765342294,9.166666666666666,12
0765342308,8.5,8
0765342324,8.0,1
0765342332,7.0,1
0765342383,6.0,1
0765342405,8.0,4
0765342413,7.0,2
0765342448,6.0,1
0765342456,8.333333333333334,3
0765342472,5.0,1
0765342502,7.0,1
0765342510,7.375,8
0765342529,5.857142857142857,7
0765342537,7.0,3
0765342561,9.0,1
0765342588,7.5,2
0765342618,6.25,8
0765342650,5.0,1
0765342669,9.0,1
0765342715,10.0,1
0765342812,7.0,1
0765342855,7.0,2
0765342898,7.5,2
0765342928,6.0,3
0765342936,5.0,1
0765342987,8.346153846153847,26
0765343266,9.714285714285714,7
0765343274,4.0,1
0765343428,7.25,4
0765343436,8.923076923076923,13
0765343479,7.0,3
0765343509,7.0,3
0765343533,5.0,1
0765343649,6.0,1
0765343878,10.0,1
0765343894,6.0,2
0765343908,7.0,1
0765343967,10.0,1
0765344211,7.0,1
0765344300,7.0,1
0765344424,10.0,1
0765344513,6.333333333333333,3
0765344572,6.0,5
0765344912,9.0,2
0765344947,8.0,1
076534498X,5.0,1
0765345005,8.4,5
0765345013,9.428571428571429,7
0765345048,8.857142857142858,14
0765345080,6.6,5
076534517X,9.0,1
0765345315,7.0,1
0765345706,9.0,1
0765345714,9.0,1
0765345889,7.666666666666667,3
0765346125,9.0,2
0765346427,9.0,2
0765346435,6.555555555555555,9
0765346524,7.909090909090909,11
0765346664,3.0,1
0765346672,5.0,1
0765346753,8.5,4
0765347415,5.333333333333333,3
0765347539,9.2,5
076534775X,8.333333333333334,3
0765348438,10.0,1
0765348446,10.0,1
0765349671,6.111111111111111,9
0765350300,10.0,1
0765391539,8.0,1
0765416766,7.0,1
0765537087,6.0,1
0765606852,8.0,1
0765804573,10.0,1
0765808684,10.0,1
0766011135,5.0,1
0766012816,3.0,1
0766107647,7.0,1
0766130363,10.0,1
076614934X,10.0,1
0766151603,10.0,1
0766181324,10.0,1
0766187209,10.0,1
0766601323,5.0,1
0766601706,5.0,1
0766601870,8.0,1
0766602052,8.0,1
0766602516,8.0,1
0766602656,5.0,1
0766606007,10.0,1
0766606015,5.0,2
0766607119,9.0,3
0766607127,9.0,3
0766607135,9.0,1
0766607143,10.0,2
0766607151,10.0,2
076660716X,10.0,1
0766607186,9.0,1
0766607194,10.0,1
0766607208,9.666666666666666,3
0766607216,9.0,3
0766607224,10.0,1
0766607615,5.0,1
0766607631,10.0,1
0766709523,10.0,1
0766709531,10.0,1
0766789780,8.0,2
0766789799,6.0,1
0766800598,10.0,1
0766804860,10.0,1
0766804933,8.0,1
0766816834,6.0,1
0766820106,6.0,1
076682909X,6.0,1
0766829294,9.0,1
076684871X,5.0,1
076715054,9.0,3
0767400135,6.0,1
0767413474,5.0,1
0767422511,8.0,1
076783005501,9.0,1
0767900049,10.0,1
0767900057,10.0,1
0767900111,6.0,1
0767900189,8.0,1
0767900243,6.5,2
076790026X,7.0,2
0767900316,7.0,2
0767900324,9.0,1
0767900340,5.0,1
0767900359,9.0,1
0767900383,7.256756756756757,74
0767900421,5.0,1
0767900553,9.333333333333334,3
0767900588,9.0,1
0767900596,8.0,1
0767900766,6.0,2
0767900790,8.0,1
0767900936,9.0,1
0767901053,9.0,1
0767901177,5.0,1
0767901266,8.8,5
0767901290,8.0,1
0767901320,10.0,1
0767901347,6.0,1
0767901428,7.5,2
0767901433,8.0,1
0767901495,3.0,1
0767901541,9.0,1
0767901576,7.777777777777778,9
0767901592,7.0,4
0767901622,8.0,1
0767901649,7.0,1
0767901746,10.0,1
0767901762,7.0,1
0767901800,7.0,1
0767901819,5.0,1
0767901843,8.142857142857142,7
076790186X,7.0,1
0767901991,9.0,1
0767902009,5.0,1
0767902025,6.428571428571429,7
0767902041,6.375,8
076790205X,5.0,1
0767902068,7.0,1
0767902076,7.857142857142857,7
0767902238,5.0,1
0767902335,7.666666666666667,6
0767902386,7.25,4
0767902416,8.0,1
0767902424,6.5,2
0767902432,6.5,2
0767902467,7.5,2
0767902483,7.0,1
0767902513,8.448275862068966,29
0767902521,8.20754716981132,106
0767902523,7.0,1
0767902548,6.0,2
0767902572,10.0,1
0767902750,8.0,1
0767902777,8.0,1
0767902793,9.0,1
0767902831,7.25,4
076790284X,7.571428571428571,7
0767902858,7.5,2
0767902866,7.333333333333333,3
0767902890,7.909090909090909,33
0767902912,7.4,5
076790303X,6.0,1
0767903080,8.5,2
0767903099,8.0,1
0767903129,8.0,1
0767903196,7.714285714285714,7
0767903226,9.0,1
0767903277,8.333333333333334,3
0767903285,6.5,2
0767903315,9.75,4
0767903323,8.25,4
0767903366,7.0,1
0767903382,7.96875,32
0767903387,8.0,1
0767903390,8.0,1
0767903439,7.0,1
0767903498,10.0,1
0767903501,7.333333333333333,3
076790351,1.0,1
076790351X,6.875,8
0767903579,6.814814814814815,27
0767903595,8.666666666666666,9
0767903609,8.5,2
0767903611,10.0,1
0767903617,8.0,2
0767903625,7.777777777777778,9
0767903633,10.0,2
0767903692,8.0,1
0767903706,8.5,2
0767903811,8.0,4
076790382,10.0,1
076790382X,7.648648648648648,37
076790382x,8.5,2
0767903854,8.842105263157896,19
0767903862,7.8,20
0767903927,2.0,1
0767903943,10.0,1
076790396X,6.833333333333333,6
0767904028,7.0,1
0767904036,5.0,1
0767904087,9.0,1
0767904095,5.75,4
0767904133,7.777777777777778,9
0767904141,7.428571428571429,7
0767904168,7.0,4
0767904184,8.0,1
0767904249,6.5,2
0767904281,6.0,1
